300.0,50.0,180.0,-47.99,42.04,-158.29,-48.127,42.527,-158.083
300.0,50.0,170.0,-37.99,41.48,-158.7,-38.128,42.602,-158.206
300.0,50.0,160.0,-28.0,41.73,-158.75,-28.129,42.677,-158.329
300.0,50.0,150.0,-18.33,42.14,-159.07,-18.13,42.753,-158.452
300.0,50.0,140.0,-8.37,41.92,-159.02,-8.131,42.828,-158.575
300.0,50.0,130.0,1.26,42.28,-159.28,1.868,42.904,-158.699
300.0,50.0,120.0,11.23,42.7,-159.47,11.867,42.979,-158.822
300.0,50.0,110.0,21.05,42.56,-159.61,21.866,43.054,-158.945
300.0,50.0,100.0,30.83,42.74,-160.06,31.865,43.13,-159.068
300.0,50.0,90.0,40.66,43.18,-160.08,41.864,43.205,-159.191
300.0,40.0,180.0,-47.78,32.24,-158.32,-48.053,32.528,-158.222
300.0,40.0,170.0,-37.93,31.78,-158.69,-38.054,32.603,-158.345
300.0,40.0,160.0,-28.02,32.06,-158.66,-28.055,32.679,-158.468
300.0,40.0,150.0,-18.25,32.44,-159.06,-18.056,32.754,-158.591
300.0,40.0,140.0,-8.38,32.24,-159.05,-8.057,32.829,-158.715
300.0,40.0,130.0,1.3,32.58,-159.31,1.942,32.905,-158.838
300.0,40.0,120.0,11.24,32.93,-159.49,11.941,32.98,-158.961
300.0,40.0,110.0,20.96,32.78,-159.62,21.94,33.056,-159.084
300.0,40.0,100.0,30.81,33.08,-160.09,31.939,33.131,-159.207
300.0,40.0,90.0,40.71,33.29,-160.1,41.938,33.206,-159.331
300.0,30.0,180.0,-47.62,22.54,-158.31,-47.979,22.529,-158.361
300.0,30.0,170.0,-37.76,22.0,-158.64,-37.98,22.604,-158.484
300.0,30.0,160.0,-28.06,22.55,-158.59,-27.982,22.68,-158.607
300.0,30.0,150.0,-18.16,22.44,-159.01,-17.983,22.755,-158.731
300.0,30.0,140.0,-8.5,22.66,-158.92,-7.984,22.831,-158.854
300.0,30.0,130.0,1.36,23.04,-159.42,2.015,22.906,-158.977
300.0,30.0,120.0,11.24,22.86,-159.42,12.014,22.981,-159.1
300.0,30.0,110.0,20.97,23.19,-159.66,22.013,23.057,-159.223
300.0,30.0,100.0,30.87,23.58,-160.14,32.012,23.132,-159.347
300.0,30.0,90.0,40.73,23.63,-160.13,42.011,23.208,-159.47
300.0,20.0,180.0,-47.5,12.64,-158.28,-47.906,12.53,-158.5
300.0,20.0,170.0,-37.64,12.31,-158.64,-37.907,12.606,-158.623
300.0,20.0,160.0,-27.99,12.62,-158.58,-27.908,12.681,-158.746
300.0,20.0,150.0,-18.1,12.64,-159.02,-17.909,12.757,-158.87
300.0,20.0,140.0,-8.51,12.81,-158.95,-7.91,12.832,-158.993
300.0,20.0,130.0,1.44,13.19,-159.46,2.089,12.907,-159.116
300.0,20.0,120.0,11.18,13.03,-159.47,12.088,12.983,-159.239
300.0,20.0,110.0,21.04,13.53,-159.77,22.087,13.058,-159.363
300.0,20.0,100.0,30.95,13.41,-160.17,32.086,13.133,-159.486
300.0,20.0,90.0,40.72,13.9,-160.18,42.085,13.209,-159.609
300.0,10.0,180.0,-47.33,3.06,-158.39,-47.832,2.532,-158.639
300.0,10.0,170.0,-37.53,2.58,-158.67,-37.833,2.607,-158.762
300.0,10.0,160.0,-27.88,3.13,-158.64,-27.834,2.682,-158.886
300.0,10.0,150.0,-18.08,2.85,-159.09,-17.835,2.758,-159.009
300.0,10.0,140.0,-8.41,3.07,-159.03,-7.836,2.833,-159.132
300.0,10.0,130.0,1.46,3.45,-159.49,2.163,2.909,-159.255
300.0,10.0,120.0,11.19,3.25,-159.52,12.162,2.984,-159.378
300.0,10.0,110.0,21.13,3.62,-159.83,22.161,3.059,-159.502
300.0,10.0,100.0,30.96,4.01,-160.24,32.16,3.135,-159.625
300.0,10.0,90.0,40.77,3.84,-160.26,42.159,3.21,-159.748
300.0,-0.0,180.0,-47.25,-6.69,-158.51,-47.758,-7.467,-158.778
300.0,-0.0,170.0,-37.44,-7.17,-158.81,-37.759,-7.392,-158.902
300.0,-0.0,160.0,-27.79,-7.04,-158.71,-27.76,-7.316,-159.025
300.0,-0.0,150.0,-18.01,-6.72,-159.18,-17.762,-7.241,-159.148
300.0,-0.0,140.0,-8.38,-6.83,-159.03,-7.763,-7.166,-159.271
300.0,-0.0,130.0,1.52,-6.68,-159.59,2.236,-7.09,-159.394
300.0,-0.0,120.0,11.22,-6.27,-159.59,12.235,-7.015,-159.518
300.0,-0.0,110.0,21.2,-6.47,-159.9,22.234,-6.939,-159.641
300.0,-0.0,100.0,31.01,-6.09,-160.3,32.233,-6.864,-159.764
300.0,-0.0,90.0,40.78,-5.72,-160.3,42.232,-6.789,-159.887
300.0,-10.0,180.0,-47.2,-16.5,-158.69,-47.685,-17.466,-158.918
300.0,-10.0,170.0,-37.32,-16.69,-158.95,-37.686,-17.391,-159.041
300.0,-10.0,160.0,-27.73,-16.44,-158.8,-27.687,-17.315,-159.164
300.0,-10.0,150.0,-17.94,-16.83,-159.24,-17.688,-17.24,-159.287
300.0,-10.0,140.0,-8.29,-16.63,-159.16,-7.689,-17.164,-159.41
300.0,-10.0,130.0,1.59,-16.65,-159.63,2.31,-17.089,-159.534
300.0,-10.0,120.0,11.29,-16.3,-159.71,12.309,-17.014,-159.657
300.0,-10.0,110.0,21.23,-16.14,-159.96,22.308,-16.938,-159.78
300.0,-10.0,100.0,31.05,-15.82,-160.37,32.307,-16.863,-159.903
300.0,-10.0,90.0,40.81,-15.81,-160.41,42.306,-16.787,-160.026
300.0,-20.0,180.0,-47.26,-26.51,-158.8,-47.611,-27.465,-159.057
300.0,-20.0,170.0,-37.24,-26.82,-159.16,-37.612,-27.389,-159.18
300.0,-20.0,160.0,-27.64,-26.58,-158.95,-27.613,-27.314,-159.303
300.0,-20.0,150.0,-17.83,-26.58,-159.32,-17.614,-27.239,-159.426
300.0,-20.0,140.0,-8.25,-26.28,-159.14,-7.615,-27.163,-159.55
300.0,-20.0,130.0,1.67,-26.36,-159.69,2.384,-27.088,-159.673
300.0,-20.0,120.0,11.4,-26.31,-159.73,12.383,-27.012,-159.796
300.0,-20.0,110.0,21.23,-25.89,-159.97,22.382,-26.937,-159.919
300.0,-20.0,100.0,31.13,-26.05,-160.49,32.381,-26.862,-160.042
300.0,-20.0,90.0,40.85,-25.68,-160.5,42.38,-26.786,-160.166
300.0,-30.0,180.0,-47.2,-36.51,-158.98,-47.537,-37.463,-159.196
300.0,-30.0,170.0,-37.18,-36.74,-159.34,-37.538,-37.388,-159.319
300.0,-30.0,160.0,-27.46,-36.51,-159.07,-27.539,-37.313,-159.442
300.0,-30.0,150.0,-17.68,-36.25,-159.4,-17.541,-37.237,-159.566
300.0,-30.0,140.0,-8.05,-36.42,-159.28,-7.542,-37.162,-159.689
300.0,-30.0,130.0,1.73,-36.35,-159.72,2.457,-37.087,-159.812
300.0,-30.0,120.0,11.57,-36.05,-159.75,12.456,-37.011,-159.935
300.0,-30.0,110.0,21.3,-36.21,-160.05,22.455,-36.936,-160.058
300.0,-30.0,100.0,31.15,-35.86,-160.51,32.454,-36.86,-160.182
300.0,-30.0,90.0,40.94,-35.43,-160.51,42.453,-36.785,-160.305
300.0,-40.0,180.0,-47.19,-46.63,-159.0,-47.464,-47.462,-159.335
300.0,-40.0,170.0,-37.12,-46.7,-159.46,-37.465,-47.387,-159.458
300.0,-40.0,160.0,-27.21,-46.52,-159.28,-27.466,-47.311,-159.582
300.0,-40.0,150.0,-17.51,-46.13,-159.49,-17.467,-47.236,-159.705
300.0,-40.0,140.0,-7.75,-46.52,-159.46,-7.468,-47.161,-159.828
300.0,-40.0,130.0,1.86,-46.31,-159.76,2.531,-47.085,-159.951
300.0,-40.0,120.0,11.73,-46.01,-159.82,12.53,-47.01,-160.074
300.0,-40.0,110.0,21.41,-46.21,-160.1,22.529,-46.935,-160.198
300.0,-40.0,100.0,31.16,-45.87,-160.49,32.528,-46.859,-160.321
300.0,-40.0,90.0,40.97,-45.46,-160.52,42.527,-46.784,-160.444
290.0,50.0,180.0,-48.17,42.19,-168.39,-48.251,42.665,-168.081
290.0,50.0,170.0,-38.17,41.57,-168.67,-38.252,42.74,-168.204
290.0,50.0,160.0,-28.3,42.15,-168.79,-28.253,42.816,-168.327
290.0,50.0,150.0,-18.49,41.83,-168.99,-18.254,42.891,-168.45
290.0,50.0,140.0,-8.77,42.5,-169.01,-8.255,42.966,-168.574
290.0,50.0,130.0,1.15,42.25,-169.39,1.744,43.042,-168.697
290.0,50.0,120.0,10.85,42.57,-169.34,11.743,43.117,-168.82
290.0,50.0,110.0,20.61,42.77,-169.48,21.742,43.193,-168.943
290.0,50.0,100.0,30.58,42.85,-170.07,31.741,43.268,-169.066
290.0,50.0,90.0,40.42,43.09,-170.04,41.74,43.343,-169.19
290.0,40.0,180.0,-48.09,32.46,-168.3,-48.177,32.666,-168.22
290.0,40.0,170.0,-38.09,31.9,-168.55,-38.178,32.742,-168.343
290.0,40.0,160.0,-28.23,32.19,-168.65,-28.179,32.817,-168.466
290.0,40.0,150.0,-18.47,32.51,-169.0,-18.18,32.892,-168.59
290.0,40.0,140.0,-8.68,32.34,-168.95,-8.182,32.968,-168.713
290.0,40.0,130.0,1.12,32.68,-169.34,1.817,33.043,-168.836
290.0,40.0,120.0,10.77,33.13,-169.33,11.816,33.118,-168.959
290.0,40.0,110.0,20.73,33.01,-169.57,21.815,33.194,-169.082
290.0,40.0,100.0,30.64,33.21,-170.06,31.814,33.269,-169.206
290.0,40.0,90.0,40.32,33.34,-169.99,41.813,33.345,-169.329
290.0,30.0,180.0,-47.81,22.7,-168.27,-48.104,22.667,-168.359
290.0,30.0,170.0,-38.02,22.23,-168.43,-38.105,22.743,-168.482
290.0,30.0,160.0,-28.14,22.77,-168.6,-28.106,22.818,-168.606
290.0,30.0,150.0,-18.48,22.48,-168.88,-18.107,22.894,-168.729
290.0,30.0,140.0,-8.62,22.69,-168.93,-8.108,22.969,-168.852
290.0,30.0,130.0,1.09,22.98,-169.33,1.891,23.044,-168.975
290.0,30.0,120.0,10.88,23.41,-169.37,11.89,23.12,-169.098
290.0,30.0,110.0,20.82,23.21,-169.69,21.889,23.195,-169.222
290.0,30.0,100.0,30.56,23.55,-170.01,31.888,23.27,-169.345
290.0,30.0,90.0,40.3,23.68,-169.98,41.887,23.346,-169.468
290.0,20.0,180.0,-47.53,12.96,-168.28,-48.03,12.669,-168.498
290.0,20.0,170.0,-37.87,12.52,-168.43,-38.031,12.744,-168.622
290.0,20.0,160.0,-28.08,12.77,-168.55,-28.032,12.819,-168.745
290.0,20.0,150.0,-18.39,13.12,-168.94,-18.033,12.895,-168.868
290.0,20.0,140.0,-8.55,12.92,-168.91,-8.034,12.97,-168.991
290.0,20.0,130.0,1.05,13.25,-169.32,1.965,13.046,-169.114
290.0,20.0,120.0,10.98,13.66,-169.39,11.964,13.121,-169.238
290.0,20.0,110.0,20.89,13.45,-169.88,21.963,13.196,-169.361
290.0,20.0,100.0,30.53,13.81,-169.89,31.962,13.272,-169.484
290.0,20.0,90.0,40.3,13.97,-169.98,41.961,13.347,-169.607
290.0,10.0,180.0,-47.34,3.3,-168.33,-47.956,2.67,-168.638
290.0,10.0,170.0,-37.69,2.83,-168.5,-37.957,2.745,-168.761
290.0,10.0,160.0,-27.94,3.05,-168.59,-27.958,2.821,-168.884
290.0,10.0,150.0,-18.33,3.41,-168.96,-17.959,2.896,-169.007
290.0,10.0,140.0,-8.51,3.14,-168.95,-7.961,2.971,-169.13
290.0,10.0,130.0,1.11,3.47,-169.36,2.038,3.047,-169.254
290.0,10.0,120.0,11.07,3.8,-169.47,12.037,3.122,-169.377
290.0,10.0,110.0,20.85,3.7,-169.9,22.036,3.198,-169.5
290.0,10.0,100.0,30.58,4.01,-169.94,32.035,3.273,-169.623
290.0,10.0,90.0,40.31,4.38,-170.05,42.034,3.348,-169.746
290.0,-0.0,180.0,-47.18,-6.44,-168.46,-47.883,-7.329,-168.777
290.0,-0.0,170.0,-37.55,-6.79,-168.6,-37.884,-7.254,-168.9
290.0,-0.0,160.0,-27.85,-6.4,-168.65,-27.885,-7.178,-169.023
290.0,-0.0,150.0,-18.23,-6.77,-169.01,-17.886,-7.103,-169.146
290.0,-0.0,140.0,-8.48,-6.26,-168.98,-7.887,-7.027,-169.27
290.0,-0.0,130.0,1.16,-6.32,-169.42,2.112,-6.952,-169.393
290.0,-0.0,120.0,11.15,-6.25,-169.54,12.111,-6.877,-169.516
290.0,-0.0,110.0,20.87,-5.9,-169.98,22.11,-6.801,-169.639
290.0,-0.0,100.0,30.62,-6.01,-169.95,32.109,-6.726,-169.762
290.0,-0.0,90.0,40.36,-5.63,-170.11,42.108,-6.65,-169.886
290.0,-10.0,180.0,-47.15,-16.21,-168.61,-47.809,-17.328,-168.916
290.0,-10.0,170.0,-37.48,-16.63,-168.75,-37.81,-17.252,-169.039
290.0,-10.0,160.0,-27.72,-16.46,-168.76,-27.811,-17.177,-169.162
290.0,-10.0,150.0,-18.15,-16.15,-169.07,-17.812,-17.102,-169.286
290.0,-10.0,140.0,-8.37,-16.5,-169.07,-7.813,-17.026,-169.409
290.0,-10.0,130.0,1.22,-16.2,-169.45,2.186,-16.951,-169.532
290.0,-10.0,120.0,11.19,-15.81,-169.59,12.185,-16.875,-169.655
290.0,-10.0,110.0,20.93,-15.96,-170.06,22.184,-16.8,-169.778
290.0,-10.0,100.0,30.68,-15.67,-170.0,32.183,-16.725,-169.902
290.0,-10.0,90.0,40.39,-15.46,-170.18,42.182,-16.649,-170.025
290.0,-20.0,180.0,-47.24,-26.2,-168.77,-47.735,-27.326,-169.055
290.0,-20.0,170.0,-37.43,-26.56,-169.04,-37.736,-27.251,-169.178
290.0,-20.0,160.0,-27.65,-26.34,-168.86,-27.737,-27.176,-169.301
290.0,-20.0,150.0,-18.07,-26.12,-169.14,-17.738,-27.1,-169.425
290.0,-20.0,140.0,-8.26,-26.35,-169.15,-7.739,-27.025,-169.548
290.0,-20.0,130.0,1.28,-26.06,-169.48,2.259,-26.949,-169.671
290.0,-20.0,120.0,11.18,-25.76,-169.58,12.258,-26.874,-169.794
290.0,-20.0,110.0,21.07,-25.92,-170.16,22.257,-26.799,-169.918
290.0,-20.0,100.0,30.72,-25.58,-170.2,32.256,-26.723,-170.041
290.0,-20.0,90.0,40.44,-25.54,-170.27,42.255,-26.648,-170.164
290.0,-30.0,180.0,-47.34,-36.21,-168.81,-47.662,-37.325,-169.194
290.0,-30.0,170.0,-37.39,-36.44,-169.12,-37.663,-37.25,-169.317
290.0,-30.0,160.0,-27.41,-36.13,-169.15,-27.664,-37.174,-169.441
290.0,-30.0,150.0,-17.86,-35.87,-169.32,-17.665,-37.099,-169.564
290.0,-30.0,140.0,-8.05,-36.02,-169.3,-7.666,-37.024,-169.687
290.0,-30.0,130.0,1.56,-35.91,-169.62,2.333,-36.948,-169.81
290.0,-30.0,120.0,11.31,-35.61,-169.64,12.332,-36.873,-169.934
290.0,-30.0,110.0,21.21,-35.8,-170.22,22.331,-36.797,-170.057
290.0,-30.0,100.0,30.93,-35.42,-170.31,32.33,-36.722,-170.18
290.0,-30.0,90.0,40.57,-35.22,-170.34,42.329,-36.647,-170.303
290.0,-40.0,180.0,-47.38,-46.17,-169.0,-47.588,-47.324,-169.333
290.0,-40.0,170.0,-37.17,-46.36,-169.34,-37.589,-47.249,-169.457
290.0,-40.0,160.0,-27.31,-46.05,-169.24,-27.59,-47.173,-169.58
290.0,-40.0,150.0,-17.6,-45.76,-169.44,-17.591,-47.098,-169.703
290.0,-40.0,140.0,-7.88,-46.03,-169.37,-7.592,-47.022,-169.826
290.0,-40.0,130.0,1.84,-45.79,-169.67,2.407,-46.947,-169.949
290.0,-40.0,120.0,11.39,-45.77,-169.6,12.406,-46.872,-170.073
290.0,-40.0,110.0,21.29,-45.66,-170.1,22.405,-46.796,-170.196
290.0,-40.0,100.0,31.14,-45.26,-170.45,32.404,-46.721,-170.319
290.0,-40.0,90.0,40.72,-45.38,-170.41,42.403,-46.645,-170.442
280.0,50.0,180.0,-48.15,42.57,-178.36,-48.375,42.803,-178.079
280.0,50.0,170.0,-38.38,42.15,-178.49,-38.376,42.879,-178.202
280.0,50.0,160.0,-28.29,42.2,-178.73,-28.377,42.954,-178.325
280.0,50.0,150.0,-18.7,42.52,-178.92,-18.378,43.029,-178.449
280.0,50.0,140.0,-8.75,42.49,-178.89,-8.379,43.105,-178.572
280.0,50.0,130.0,0.93,42.59,-179.3,1.62,43.18,-178.695
280.0,50.0,120.0,10.69,43.09,-179.21,11.618,43.255,-178.818
280.0,50.0,110.0,20.58,42.8,-179.64,21.617,43.331,-178.942
280.0,50.0,100.0,30.4,43.19,-179.73,31.616,43.406,-179.065
280.0,50.0,90.0,40.14,43.39,-179.87,41.615,43.482,-179.188
280.0,40.0,180.0,-47.98,32.84,-178.28,-48.302,32.804,-178.218
280.0,40.0,170.0,-38.15,32.34,-178.46,-38.303,32.88,-178.341
280.0,40.0,160.0,-28.29,32.38,-178.56,-28.304,32.955,-178.465
280.0,40.0,150.0,-18.58,32.92,-178.9,-18.305,33.031,-178.588
280.0,40.0,140.0,-8.72,32.7,-178.84,-8.306,33.106,-178.711
280.0,40.0,130.0,0.91,33.02,-179.21,1.693,33.181,-178.834
280.0,40.0,120.0,10.81,33.22,-179.2,11.692,33.257,-178.957
280.0,40.0,110.0,20.57,33.38,-179.66,21.691,33.332,-179.081
280.0,40.0,100.0,30.34,33.55,-179.64,31.69,33.407,-179.204
280.0,40.0,90.0,40.09,33.8,-179.82,41.689,33.483,-179.327
280.0,30.0,180.0,-47.8,23.18,-178.25,-48.228,22.806,-178.357
280.0,30.0,170.0,-37.96,22.63,-178.35,-38.229,22.881,-178.481
280.0,30.0,160.0,-28.26,22.96,-178.48,-28.23,22.956,-178.604
280.0,30.0,150.0,-18.46,23.27,-178.87,-18.231,23.032,-178.727
280.0,30.0,140.0,-8.73,23.01,-178.79,-8.232,23.107,-178.85
280.0,30.0,130.0,1.01,23.43,-179.18,1.767,23.183,-178.973
280.0,30.0,120.0,10.84,23.56,-179.26,11.766,23.258,-179.097
280.0,30.0,110.0,20.56,23.72,-179.69,21.765,23.333,-179.22
280.0,30.0,100.0,30.33,23.93,-179.63,31.764,23.409,-179.343
280.0,30.0,90.0,40.13,23.94,-179.81,41.763,23.484,-179.466
280.0,20.0,180.0,-47.62,13.49,-178.25,-48.154,12.807,-178.497
280.0,20.0,170.0,-37.76,12.96,-178.43,-38.155,12.882,-178.62
280.0,20.0,160.0,-28.14,13.18,-178.46,-28.156,12.958,-178.743
280.0,20.0,150.0,-18.4,13.52,-178.86,-18.157,13.033,-178.866
280.0,20.0,140.0,-8.71,13.31,-178.83,-8.158,13.108,-178.989
280.0,20.0,130.0,1.09,13.83,-179.2,1.841,13.184,-179.113
280.0,20.0,120.0,10.86,13.69,-179.25,11.839,13.259,-179.236
280.0,20.0,110.0,20.58,14.07,-179.72,21.838,13.335,-179.359
280.0,20.0,100.0,30.42,14.23,-179.7,31.837,13.41,-179.482
280.0,20.0,90.0,40.21,14.4,-179.93,41.836,13.485,-179.605
280.0,10.0,180.0,-47.41,3.86,-178.35,-48.081,2.808,-178.636
280.0,10.0,170.0,-37.59,3.33,-178.43,-38.082,2.883,-178.759
280.0,10.0,160.0,-28.01,3.51,-178.5,-28.083,2.959,-178.882
280.0,10.0,150.0,-18.28,3.83,-178.89,-18.084,3.034,-179.005
280.0,10.0,140.0,-8.65,3.58,-178.86,-8.085,3.11,-179.129
280.0,10.0,130.0,1.17,3.91,-179.11,1.914,3.185,-179.252
280.0,10.0,120.0,10.82,4.1,-179.25,11.913,3.26,-179.375
280.0,10.0,110.0,20.66,4.3,-179.82,21.912,3.336,-179.498
280.0,10.0,100.0,30.5,4.51,-179.76,31.911,3.411,-179.621
280.0,10.0,90.0,40.27,4.71,-180.07,41.91,3.487,-179.745
